meter_id,ts,kwh,version,flags
89F55B69001B,1767722400,0.468,1,0
89F55B69001B,1767726000,0.378,1,0
89F55B69001B,1767729600,0.400,1,0
89F55B69001B,1767729600,0.410,2,0
89F55B69001B,1767733200,0.288,1,0
89F55B69001B,1767736800,0.282,1,0
89F55B69001B,1767740400,0.227,1,0
89F55B69001B,1767744000,0.244,1,0
89F55B69001B,1767747600,0.209,1,0
89F55B69001B,1767751200,0.216,1,0
89F55B69001B,1767754800,0.264,1,0
89F55B69001B,1767758400,0.230,1,0
89F55B69001B,1767762000,,1,2
89F55B69001B,1767765600,0.320,1,0
89F55B69001B,1767769200,0.405,1,0
89F55B69001B,1767772800,,1,2
89F55B69001B,1767776400,0.490,1,0
89F55B69001B,1767780000,0.485,1,0
89F55B69001B,1767783600,0.562,1,0
89F55B69001B,1767787200,0.551,1,0
89F55B69001B,1767790800,0.537,1,0
89F55B69001B,1767794400,0.544,1,0
89F55B69001B,1767798000,0.575,1,0
89F55B69001B,1767801600,,1,2
89F55B69001B,1767805200,0.544,1,0
89F55B69001B,1767808800,0.433,1,0
89F55B69001B,1767812400,0.381,1,0
89F55B69001B,1767816000,0.311,1,0
89F55B69001B,1767819600,0.356,1,0
89F55B69001B,1767823200,0.274,1,0
89F55B69001B,1767826800,0.200,1,0
89F55B69001B,1767830400,0.180,1,0
89F55B69001B,1767834000,0.194,1,0
89F55B69001B,1767837600,0.226,1,0
89F55B69001B,1767841200,0.239,1,0
89F55B69001B,1767844800,0.274,1,0
89F55B69001B,1767848400,0.347,1,0
89F55B69001B,1767852000,0.321,1,0
89F55B69001B,1767855600,0.451,1,0
89F55B69001B,1767859200,0.498,1,0
89F55B69001B,1767862800,0.490,1,0
89F55B69001B,1767866400,0.544,1,0
89F55B69001B,1767870000,0.538,1,0
89F55B69001B,1767873600,0.609,1,0
89F55B69001B,1767877200,0.612,1,0
89F55B69001B,1767880800,0.573,1,0
89F55B69001B,1767884400,0.613,1,0
89F55B69001B,1767888000,0.556,1,0
89F55B69001B,1767891600,0.498,1,0
89F55B69001B,1767895200,0.408,1,0
89F55B69001B,1767898800,0.355,1,0
89F55B69001B,1767902400,0.400,1,0
89F55B69001B,1767906000,0.293,1,0
89F55B69001B,1767909600,0.252,1,0
89F55B69001B,1767913200,0.199,1,0
89F55B69001B,1767916800,0.228,1,0
89F55B69001B,1767916800,0.238,2,0
89F55B69001B,1767920400,0.176,1,0
89F55B69001B,1767924000,0.185,1,0
89F55B69001B,1767927600,0.277,1,0
89F55B69001B,1767931200,0.307,1,0
89F55B69001B,1767934800,0.341,1,0
89F55B69001B,1767938400,0.364,1,0
89F55B69001B,1767942000,0.427,1,0
89F55B69001B,1767945600,0.480,1,0
89F55B69001B,1767949200,0.491,1,0
89F55B69001B,1767952800,0.506,1,0
89F55B69001B,1767956400,0.519,1,0
89F55B69001B,1767960000,0.570,1,0
89F55B69001B,1767963600,0.600,1,0
89F55B69001B,1767967200,0.539,1,0
89F55B69001B,1767970800,0.565,1,0
89F55B69001B,1767974400,0.537,1,0
89F55B69001B,1767978000,0.522,1,0
89F55B69001B,1767978000,0.532,2,0
89F55B69001B,1767981600,0.407,1,0
89F55B69001B,1767985200,0.435,1,0
89F55B69001B,1767985200,0.445,2,0
89F55B69001B,1767988800,,1,2
89F55B69001B,1767992400,,1,2
89F55B69001B,1767996000,0.316,1,0
89F55B69001B,1767999600,0.294,1,0
89F55B69001B,1768003200,0.248,1,0
89F55B69001B,1768006800,0.196,1,0
89F55B69001B,1768010400,0.226,1,0
89F55B69001B,1768014000,0.235,1,0
89F55B69001B,1768017600,0.285,1,0
89F55B69001B,1768021200,0.322,1,0
89F55B69001B,1768024800,0.343,1,0
89F55B69001B,1768028400,0.442,1,0
89F55B69001B,1768032000,0.492,1,0
89F55B69001B,1768035600,0.511,1,0
89F55B69001B,1768039200,0.501,1,0
89F55B69001B,1768042800,0.557,1,0
89F55B69001B,1768046400,0.547,1,0
89F55B69001B,1768050000,0.633,1,0
89F55B69001B,1768053600,0.595,1,0
89F55B69001B,1768057200,0.588,1,0
89F55B69001B,1768060800,0.577,1,0
89F55B69001B,1768064400,0.502,1,0
89F55B69001B,1768068000,0.461,1,0
89F55B69001B,1768071600,0.434,1,0
89F55B69001B,1768075200,0.371,1,0
89F55B69001B,1768078800,0.272,1,0
89F55B69001B,1768082400,0.245,1,0
89F55B69001B,1768086000,0.281,1,0
89F55B69001B,1768089600,0.261,1,0
89F55B69001B,1768093200,0.267,1,0
89F55B69001B,1768096800,,1,2
89F55B69001B,1768100400,0.262,1,0
89F55B69001B,1768104000,0.260,1,0
89F55B69001B,1768107600,0.345,1,0
89F55B69001B,1768111200,0.371,1,0
89F55B69001B,1768114800,0.362,1,0
89F55B69001B,1768118400,0.419,1,0
89F55B69001B,1768122000,0.544,1,0
89F55B69001B,1768125600,0.506,1,0
89F55B69001B,1768129200,0.588,1,0
89F55B69001B,1768132800,0.603,1,0
89F55B69001B,1768136400,0.628,1,0
89F55B69001B,1768140000,0.601,1,0
89F55B69001B,1768143600,0.597,1,0
89F55B69001B,1768147200,0.569,1,0
89F55B69001B,1768150800,0.467,1,0
89F55B69001B,1768154400,0.444,1,0
89F55B69001B,1768158000,0.384,1,0
89F55B69001B,1768161600,0.350,1,0
89F55B69001B,1768165200,0.288,1,0
89F55B69001B,1768168800,0.269,1,0
89F55B69001B,1768172400,0.239,1,0
89F55B69001B,1768176000,0.232,1,0
89F55B69001B,1768179600,0.170,1,0
89F55B69001B,1768183200,0.188,1,0
89F55B69001B,1768186800,0.293,1,0
89F55B69001B,1768190400,0.314,1,0
89F55B69001B,1768194000,,1,2
89F55B69001B,1768197600,0.387,1,0
89F55B69001B,1768201200,0.399,1,0
89F55B69001B,1768204800,0.424,1,0
89F55B69001B,1768208400,,1,2
89F55B69001B,1768212000,0.489,1,0
89F55B69001B,1768215600,0.578,1,0
89F55B69001B,1768219200,0.565,1,0
89F55B69001B,1768222800,0.558,1,0
89F55B69001B,1768226400,0.584,1,0
89F55B69001B,1768230000,0.586,1,0
89F55B69001B,1768233600,0.513,1,0
89F55B69001B,1768237200,0.522,1,0
89F55B69001B,1768240800,0.480,1,0
89F55B69001B,1768244400,0.379,1,0
89F55B69001B,1768248000,0.313,1,0
89F55B69001B,1768251600,0.343,1,0
89F55B69001B,1768255200,0.284,1,0
89F55B69001B,1768258800,0.278,1,0
89F55B69001B,1768262400,0.239,1,0
89F55B69001B,1768266000,0.184,1,0
89F55B69001B,1768269600,0.243,1,0
89F55B69001B,1768273200,0.281,1,0
89F55B69001B,1768276800,0.237,1,0
89F55B69001B,1768280400,0.352,1,0
89F55B69001B,1768284000,0.374,1,0
89F55B69001B,1768287600,0.444,1,0
89F55B69001B,1768291200,0.485,1,0
89F55B69001B,1768294800,0.464,1,0
89F55B69001B,1768298400,0.540,1,0
89F55B69001B,1768302000,0.578,1,0
89F55B69001B,1768305600,0.615,1,0
89F55B69001B,1768309200,0.627,1,0
89F55B69001B,1768312800,0.623,1,0
89F55B69001B,1768316400,0.530,1,0
89F55B69001B,1768320000,,1,2
89F55B69001B,1768323600,0.467,1,0
89F55B69001B,1768327200,0.448,1,0
89F55B69001B,1768330800,0.395,1,0
89F55B69001B,1768334400,0.381,1,0
89F55B69001B,1768338000,0.319,1,0
89F55B69001B,1768341600,-0.274,1,4
89F55B69001B,1768345200,0.293,1,0
89F55B69001B,1768348800,0.272,1,0
89F55B69001B,1768352400,0.190,1,0
89F55B69001B,1768356000,0.264,1,0
89F55B69001B,1768359600,0.229,1,0
89F55B69001B,1768363200,0.279,1,0
89F55B69001B,1768366800,0.326,1,0
89F55B69001B,1768370400,0.366,1,0
89F55B69001B,1768374000,0.423,1,0
89F55B69001B,1768377600,0.498,1,0
89F55B69001B,1768381200,0.487,1,0
89F55B69001B,1768384800,0.527,1,0
89F55B69001B,1768388400,0.604,1,0
89F55B69001B,1768392000,0.623,1,0
89F55B69001B,1768395600,0.594,1,0
89F55B69001B,1768399200,0.593,1,0
89F55B69001B,1768402800,0.577,1,0
89F55B69001B,1768406400,0.505,1,0
89F55B69001B,1768410000,0.503,1,0
89F55B69001B,1768413600,0.441,1,0
89F55B69001B,1768417200,0.356,1,0
89F55B69001B,1768420800,0.397,1,0
89F55B69001B,1768424400,0.326,1,0
89F55B69001B,1768428000,0.260,1,0
89F55B69001B,1768431600,0.290,1,0
89F55B69001B,1768435200,0.245,1,0
89F55B69001B,1768438800,0.192,1,0
89F55B69001B,1768442400,0.274,1,0
89F55B69001B,1768446000,0.202,1,0
89F55B69001B,1768449600,0.320,1,0
89F55B69001B,1768453200,0.284,1,0
89F55B69001B,1768456800,0.327,1,0
89F55B69001B,1768460400,0.399,1,0
89F55B69001B,1768464000,0.446,1,0
89F55B69001B,1768467600,,1,2
89F55B69001B,1768471200,0.536,1,0
89F55B69001B,1768474800,0.542,1,0
89F55B69001B,1768478400,0.627,1,0
89F55B69001B,1768482000,,1,2
89F55B69001B,1768485600,0.552,1,0
89F55B69001B,1768489200,0.596,1,0
89F55B69001B,1768492800,0.514,1,0
89F55B69001B,1768496400,0.446,1,0
89F55B69001B,1768500000,0.481,1,0
89F55B69001B,1768503600,0.422,1,0
89F55B69001B,1768507200,0.324,1,0
89F55B69001B,1768510800,0.266,1,0
89F55B69001B,1768514400,0.315,1,0
89F55B69001B,1768518000,0.272,1,0
89F55B69001B,1768521600,,1,2
89F55B69001B,1768525200,0.200,1,0
89F55B69001B,1768528800,-0.21,1,4
89F55B69001B,1768532400,0.237,1,0
89F55B69001B,1768536000,0.279,1,0
89F55B69001B,1768539600,0.351,1,0
89F55B69001B,1768543200,0.383,1,0
89F55B69001B,1768546800,0.405,1,0
89F55B69001B,1768550400,0.419,1,0
89F55B69001B,1768554000,0.468,1,0
89F55B69001B,1768557600,0.559,1,0
89F55B69001B,1768561200,0.595,1,0
89F55B69001B,1768564800,0.539,1,0
89F55B69001B,1768568400,0.549,1,0
89F55B69001B,1768572000,0.623,1,0
89F55B69001B,1768575600,0.572,1,0
89F55B69001B,1768579200,0.501,1,0
89F55B69001B,1768582800,,1,2
89F55B69001B,1768586400,,1,2
89F55B69001B,1768590000,0.422,1,0
89F55B69001B,1768593600,0.378,1,0
89F55B69001B,1768597200,0.357,1,0
89F55B69001B,1768600800,0.281,1,0
89F55B69001B,1768604400,0.215,1,0
89F55B69001B,1768608000,0.183,1,0
89F55B69001B,1768611600,0.259,1,0
89F55B69001B,1768615200,0.227,1,0
89F55B69001B,1768618800,0.259,1,0
89F55B69001B,1768622400,0.280,1,0
89F55B69001B,1768626000,0.322,1,0
89F55B69001B,1768629600,0.334,1,0
89F55B69001B,1768633200,0.434,1,0
89F55B69001B,1768636800,0.432,1,0
89F55B69001B,1768640400,0.494,1,0
89F55B69001B,1768644000,0.553,1,0
89F55B69001B,1768647600,0.597,1,0
89F55B69001B,1768651200,,1,2
89F55B69001B,1768654800,0.616,1,0
89F55B69001B,1768658400,,1,2
89F55B69001B,1768662000,0.542,1,0
89F55B69001B,1768665600,0.565,1,0
89F55B69001B,1768669200,0.530,1,0
89F55B69001B,1768672800,0.447,1,0
89F55B69001B,1768676400,0.392,1,0
89F55B69001B,1768680000,0.358,1,0
89F55B69001B,1768683600,0.332,1,0
89F55B69001B,1768687200,0.287,1,0
89F55B69001B,1768690800,0.244,1,0
89F55B69001B,1768694400,0.189,1,0
89F55B69001B,1768698000,0.224,1,0
89F55B69001B,1768701600,0.274,1,0
89F55B69001B,1768705200,0.215,1,0
89F55B69001B,1768708800,0.227,1,0
89F55B69001B,1768712400,0.287,1,0
89F55B69001B,1768716000,,1,2
89F55B69001B,1768719600,0.410,1,0
89F55B69001B,1768723200,0.461,1,0
89F55B69001B,1768726800,0.533,1,0
89F55B69001B,1768730400,0.578,1,0
89F55B69001B,1768734000,0.597,1,0
89F55B69001B,1768737600,,1,2
89F55B69001B,1768741200,0.553,1,0
89F55B69001B,1768744800,0.595,1,0
89F55B69001B,1768748400,0.572,1,0
89F55B69001B,1768752000,0.542,1,0
89F55B69001B,1768755600,0.485,1,0
89F55B69001B,1768759200,0.465,1,0
89F55B69001B,1768762800,0.413,1,0
89F55B69001B,1768766400,0.388,1,0
89F55B69001B,1768770000,0.329,1,0
89F55B69001B,1768773600,0.270,1,0
89F55B69001B,1768777200,0.222,1,0
89F55B69001B,1768780800,0.226,1,0
89F55B69001B,1768784400,0.230,1,0
89F55B69001B,1768788000,0.235,1,0
89F55B69001B,1768791600,0.274,1,0
89F55B69001B,1768795200,0.257,1,0
89F55B69001B,1768798800,0.318,1,0
89F55B69001B,1768802400,0.393,1,0
89F55B69001B,1768806000,0.416,1,0
89F55B69001B,1768809600,0.494,1,0
89F55B69001B,1768813200,0.455,1,0
89F55B69001B,1768816800,0.504,1,0
89F55B69001B,1768820400,0.591,1,0
89F55B69001B,1768824000,0.542,1,0
89F55B69001B,1768827600,0.569,1,0
89F55B69001B,1768831200,0.624,1,0
89F55B69001B,1768834800,0.542,1,0
89F55B69001B,1768838400,,1,2
89F55B69001B,1768842000,0.457,1,0
89F55B69001B,1768845600,0.443,1,0
89F55B69001B,1768849200,0.393,1,0
89F55B69001B,1768852800,0.322,1,0
89F55B69001B,1768856400,0.360,1,0
89F55B69001B,1768860000,0.289,1,0
89F55B69001B,1768863600,0.268,1,0
89F55B69001B,1768867200,0.190,1,0
89F55B69001B,1768870800,,1,2
89F55B69001B,1768874400,0.250,1,0
89F55B69001B,1768878000,0.291,1,0
89F55B69001B,1768881600,,1,2
89F55B69001B,1768885200,,1,2
89F55B69001B,1768888800,0.319,1,0
89F55B69001B,1768892400,0.428,1,0
89F55B69001B,1768896000,0.426,1,0
89F55B69001B,1768899600,0.485,1,0
89F55B69001B,1768903200,0.579,1,0
89F55B69001B,1768906800,0.559,1,0
89F55B69001B,1768910400,0.619,1,0
89F55B69001B,1768914000,0.613,1,0
89F55B69001B,1768917600,0.541,1,0
89F55B69001B,1768921200,,1,2
89F55B69001B,1768924800,0.557,1,0
89F55B69001B,1768928400,0.476,1,0
89F55B69001B,1768932000,0.483,1,0
89F55B69001B,1768935600,,1,2
89F55B69001B,1768939200,0.393,1,0
89F55B69001B,1768942800,,1,2
89F55B69001B,1768946400,0.230,1,0
89F55B69001B,1768950000,,1,2
89F55B69001B,1768953600,0.258,1,0
89F55B69001B,1768957200,0.228,1,0
89F55B69001B,1768960800,0.231,1,0
89F55B69001B,1768964400,0.270,1,0
89F55B69001B,1768968000,0.302,1,0
89F55B69001B,1768971600,0.306,1,0
89F55B69001B,1768975200,0.385,1,0
89F55B69001B,1768978800,0.362,1,0
89F55B69001B,1768982400,0.448,1,0
89F55B69001B,1768986000,0.488,1,0
89F55B69001B,1768989600,0.509,1,0
89F55B69001B,1768993200,0.519,1,0
89F55B69001B,1768996800,0.591,1,0
89F55B69001B,1768996800,0.601,2,0
89F55B69001B,1769000400,0.577,1,0
89F55B69001B,1769004000,0.582,1,0
89F55B69001B,1769007600,,1,2
89F55B69001B,1769011200,0.522,1,0
89F55B69001B,1769014800,0.506,1,0
89F55B69001B,1769018400,0.437,1,0
89F55B69001B,1769018400,0.447,2,0
89F55B69001B,1769022000,0.355,1,0
89F55B69001B,1769025600,0.307,1,0
89F55B69001B,1769029200,0.267,1,0
89F55B69001B,1769032800,0.231,1,0
89F55B69001B,1769036400,0.225,1,0
89F55B69001B,1769040000,0.193,1,0
89F55B69001B,1769043600,0.261,1,0
89F55B69001B,1769047200,0.227,1,0
89F55B69001B,1769050800,0.221,1,0
89F55B69001B,1769054400,0.282,1,0
89F55B69001B,1769058000,0.353,1,0
89F55B69001B,1769061600,0.332,1,0
89F55B69001B,1769065200,0.403,1,0
89F55B69001B,1769068800,0.413,1,0
89F55B69001B,1769072400,0.463,1,0
89F55B69001B,1769076000,0.553,1,0
89F55B69001B,1769079600,0.523,1,0
89F55B69001B,1769083200,0.584,1,0
89F55B69001B,1769086800,0.575,1,0
89F55B69001B,1769090400,0.558,1,0
89F55B69001B,1769094000,0.514,1,0
89F55B69001B,1769097600,0.518,1,0
89F55B69001B,1769101200,0.450,1,0
89F55B69001B,1769104800,0.486,1,0
89F55B69001B,1769108400,0.361,1,0
89F55B69001B,1769112000,0.341,1,0
89F55B69001B,1769115600,0.338,1,0
89F55B69001B,1769119200,0.298,1,0
89F55B69001B,1769122800,0.221,1,0
89F55B69001B,1769126400,0.201,1,0
89F55B69001B,1769130000,0.258,1,0
89F55B69001B,1769133600,0.198,1,0
89F55B69001B,1769137200,0.206,1,0
89F55B69001B,1769140800,0.230,1,0
89F55B69001B,1769144400,0.301,1,0
89F55B69001B,1769148000,0.372,1,0
89F55B69001B,1769151600,,1,2
89F55B69001B,1769155200,0.473,1,0
89F55B69001B,1769158800,0.476,1,0
89F55B69001B,1769162400,,1,2
89F55B69001B,1769166000,0.537,1,0
89F55B69001B,1769169600,0.547,1,0
89F55B69001B,1769173200,0.634,1,0
89F55B69001B,1769176800,0.562,1,0
89F55B69001B,1769180400,0.529,1,0
89F55B69001B,1769184000,0.488,1,0
89F55B69001B,1769187600,0.495,1,0
89F55B69001B,1769191200,0.499,1,0
89F55B69001B,1769194800,0.420,1,0
89F55B69001B,1769198400,0.340,1,0
89F55B69001B,1769202000,0.362,1,0
89F55B69001B,1769205600,0.316,1,0
89F55B69001B,1769209200,0.216,1,0
89F55B69001B,1769212800,,1,2
89F55B69001B,1769216400,0.201,1,0
89F55B69001B,1769220000,0.194,1,0
89F55B69001B,1769223600,0.292,1,0
89F55B69001B,1769227200,,1,2
89F55B69001B,1769230800,0.301,1,0
89F55B69001B,1769234400,,1,2
89F55B69001B,1769238000,0.406,1,0
89F55B69001B,1769241600,0.470,1,0
89F55B69001B,1769245200,0.448,1,0
89F55B69001B,1769248800,0.562,1,0
89F55B69001B,1769252400,0.568,1,0
89F55B69001B,1769256000,0.556,1,0
89F55B69001B,1769259600,0.625,1,0
89F55B69001B,1769263200,0.560,1,0
89F55B69001B,1769266800,0.569,1,0
89F55B69001B,1769270400,0.529,1,0
89F55B69001B,1769274000,0.512,1,0
89F55B69001B,1769277600,0.411,1,0
89F55B69001B,1769281200,0.396,1,0
89F55B69001B,1769284800,0.355,1,0
89F55B69001B,1769288400,0.337,1,0
89F55B69001B,1769292000,0.233,1,0
89F55B69001B,1769295600,0.294,1,0
89F55B69001B,1769299200,0.242,1,0
89F55B69001B,1769302800,0.209,1,0
89F55B69001B,1769306400,0.218,1,0
89F55B69001B,1769310000,0.291,1,0
89F55B69001B,1769313600,0.229,1,0
89F55B69001B,1769317200,0.341,1,0
89F55B69001B,1769320800,,1,2
89F55B69001B,1769324400,0.445,1,0
89F55B69001B,1769324400,0.455,2,0
89F55B69001B,1769328000,0.435,1,0
89F55B69001B,1769331600,0.518,1,0
89F55B69001B,1769335200,0.502,1,0
89F55B69001B,1769338800,0.523,1,0
89F55B69001B,1769342400,0.543,1,0
89F55B69001B,1769346000,0.589,1,0
89F55B69001B,1769349600,0.583,1,0
89F55B69001B,1769353200,0.541,1,0
89F55B69001B,1769356800,0.509,1,0
89F55B69001B,1769360400,0.453,1,0
89F55B69001B,1769364000,0.430,1,0
89F55B69001B,1769367600,0.406,1,0
89F55B69001B,1769371200,0.343,1,0
89F55B69001B,1769374800,0.298,1,0
89F55B69001B,1769378400,0.297,1,0
89F55B69001B,1769382000,0.256,1,0
89F55B69001B,1769385600,0.220,1,0
89F55B69001B,1769389200,0.250,1,0
89F55B69001B,1769392800,,1,2
89F55B69001B,1769396400,0.262,1,0
89F55B69001B,1769400000,0.301,1,0
89F55B69001B,1769403600,0.300,1,0
89F55B69001B,1769407200,0.363,1,0
89F55B69001B,1769410800,0.390,1,0
89F55B69001B,1769414400,0.456,1,0
89F55B69001B,1769418000,0.525,1,0
89F55B69001B,1769421600,0.510,1,0
89F55B69001B,1769425200,0.571,1,0
89F55B69001B,1769428800,0.622,1,0
89F55B69001B,1769432400,0.631,1,0
89F55B69001B,1769436000,0.599,1,0
89F55B69001B,1769439600,0.514,1,0
89F55B69001B,1769443200,0.535,1,0
89F55B69001B,1769446800,0.526,1,0
89F55B69001B,1769450400,0.450,1,0
89F55B69001B,1769454000,0.411,1,0
89F55B69001B,1769457600,0.363,1,0
89F55B69001B,1769461200,0.278,1,0
89F55B69001B,1769464800,0.284,1,0
89F55B69001B,1769468400,0.196,1,0
89F55B69001B,1769472000,0.211,1,0
89F55B69001B,1769475600,0.172,1,0
89F55B69001B,1769479200,0.253,1,0
89F55B69001B,1769482800,0.293,1,0
89F55B69001B,1769486400,0.302,1,0
89F55B69001B,1769490000,0.274,1,0
89F55B69001B,1769493600,0.331,1,0
89F55B69001B,1769497200,0.407,1,0
89F55B69001B,1769500800,0.414,1,0
89F55B69001B,1769504400,0.473,1,0
89F55B69001B,1769508000,0.583,1,0
89F55B69001B,1769511600,0.530,1,0
89F55B69001B,1769515200,0.589,1,0
89F55B69001B,1769518800,0.545,1,0
89F55B69001B,1769522400,0.534,1,0
89F55B69001B,1769526000,0.536,1,0
89F55B69001B,1769529600,0.490,1,0
89F55B69001B,1769533200,0.523,1,0
89F55B69001B,1769536800,0.446,1,0
89F55B69001B,1769540400,0.361,1,0
89F55B69001B,1769544000,0.363,1,0
89F55B69001B,1769547600,0.361,1,0
89F55B69001B,1769551200,0.286,1,0
89F55B69001B,1769554800,0.222,1,0
89F55B69001B,1769558400,0.249,1,0
89F55B69001B,1769562000,0.216,1,0
89F55B69001B,1769565600,0.271,1,0
89F55B69001B,1769569200,0.252,1,0
89F55B69001B,1769572800,0.246,1,0
89F55B69001B,1769576400,0.284,1,0
89F55B69001B,1769580000,0.320,1,0
89F55B69001B,1769583600,,1,2
89F55B69001B,1769587200,0.490,1,0
89F55B69001B,1769590800,0.455,1,0
89F55B69001B,1769594400,0.513,1,0
89F55B69001B,1769598000,0.517,1,0
89F55B69001B,1769601600,0.616,1,0
89F55B69001B,1769605200,0.627,1,0
89F55B69001B,1769608800,0.619,1,0
89F55B69001B,1769612400,0.607,1,0
89F55B69001B,1769616000,0.570,1,0
89F55B69001B,1769619600,0.451,1,0
89F55B69001B,1769623200,0.419,1,0
89F55B69001B,1769626800,0.370,1,0
89F55B69001B,1769630400,0.360,1,0
89F55B69001B,1769634000,,1,2
89F55B69001B,1769637600,0.306,1,0
89F55B69001B,1769641200,0.266,1,0
89F55B69001B,1769644800,,1,2
89F55B69001B,1769648400,0.241,1,0
89F55B69001B,1769652000,0.267,1,0
89F55B69001B,1769655600,0.284,1,0
89F55B69001B,1769659200,0.296,1,0
89F55B69001B,1769662800,0.335,1,0
89F55B69001B,1769666400,0.348,1,0
89F55B69001B,1769670000,0.422,1,0
89F55B69001B,1769673600,0.479,1,0
89F55B69001B,1769677200,0.484,1,0
89F55B69001B,1769680800,0.522,1,0
89F55B69001B,1769684400,0.514,1,0
89F55B69001B,1769688000,0.607,1,0
89F55B69001B,1769691600,0.548,1,0
89F55B69001B,1769695200,0.531,1,0
89F55B69001B,1769698800,0.601,1,0
89F55B69001B,1769702400,0.519,1,0
89F55B69001B,1769706000,0.534,1,0
89F55B69001B,1769709600,0.472,1,0
89F55B69001B,1769713200,0.439,1,0
89F55B69001B,1769716800,0.370,1,0
89F55B69001B,1769720400,0.303,1,0
89F55B69001B,1769724000,0.232,1,0
89F55B69001B,1769727600,0.204,1,0
89F55B69001B,1769731200,0.247,1,0
89F55B69001B,1769734800,0.226,1,0
89F55B69001B,1769738400,0.188,1,0
89F55B69001B,1769742000,0.196,1,0
89F55B69001B,1769745600,0.260,1,0
89F55B69001B,1769749200,0.304,1,0
89F55B69001B,1769752800,0.326,1,0
89F55B69001B,1769756400,0.364,1,0
89F55B69001B,1769760000,0.425,1,0
89F55B69001B,1769763600,0.489,1,0
89F55B69001B,1769767200,0.499,1,0
89F55B69001B,1769770800,0.567,1,0
89F55B69001B,1769774400,0.595,1,0
89F55B69001B,1769778000,0.544,1,0
89F55B69001B,1769781600,0.608,1,0
89F55B69001B,1769785200,0.586,1,0
89F55B69001B,1769788800,0.581,1,0
89F55B69001B,1769792400,0.532,1,0
89F55B69001B,1769796000,0.429,1,0
89F55B69001B,1769799600,0.404,1,0
89F55B69001B,1769803200,0.334,1,0
89F55B69001B,1769806800,0.276,1,0
89F55B69001B,1769810400,0.291,1,0
89F55B69001B,1769814000,0.229,1,0
6332A1E19E70,1767225600,0.400,1,0
6332A1E19E70,1767229200,0.416,1,0
6332A1E19E70,1767232800,0.467,1,0
6332A1E19E70,1767236400,0.490,1,0
6332A1E19E70,1767240000,0.530,1,0
6332A1E19E70,1767243600,0.557,1,0
6332A1E19E70,1767247200,0.641,1,0
6332A1E19E70,1767250800,0.818,1,0
6332A1E19E70,1767254400,0.892,1,0
6332A1E19E70,1767254400,0.902,2,0
6332A1E19E70,1767258000,0.958,1,0
6332A1E19E70,1767261600,1.055,1,0
6332A1E19E70,1767265200,1.114,1,0
6332A1E19E70,1767268800,1.121,1,0
6332A1E19E70,1767272400,1.150,1,0
6332A1E19E70,1767276000,1.136,1,0
6332A1E19E70,1767279600,1.063,1,0
6332A1E19E70,1767283200,1.061,1,0
6332A1E19E70,1767286800,0.998,1,0
6332A1E19E70,1767290400,0.835,1,0
6332A1E19E70,1767294000,0.741,1,0
6332A1E19E70,1767297600,0.668,1,0
6332A1E19E70,1767301200,,1,2
6332A1E19E70,1767304800,0.488,1,0
6332A1E19E70,1767308400,0.503,1,0
6332A1E19E70,1767312000,0.438,1,0
6332A1E19E70,1767315600,0.418,1,0
6332A1E19E70,1767319200,0.429,1,0
6332A1E19E70,1767322800,0.444,1,0
6332A1E19E70,1767326400,0.578,1,0
6332A1E19E70,1767330000,0.556,1,0
6332A1E19E70,1767333600,0.725,1,0
6332A1E19E70,1767337200,0.773,1,0
6332A1E19E70,1767340800,0.909,1,0
6332A1E19E70,1767344400,0.948,1,0
6332A1E19E70,1767348000,,1,2
6332A1E19E70,1767351600,-1.077,1,4
6332A1E19E70,1767355200,1.158,1,0
6332A1E19E70,1767358800,1.130,1,0
6332A1E19E70,1767362400,1.098,1,0
6332A1E19E70,1767366000,1.117,1,0
6332A1E19E70,1767369600,1.055,1,0
6332A1E19E70,1767373200,0.987,1,0
6332A1E19E70,1767376800,0.832,1,0
6332A1E19E70,1767380400,0.787,1,0
6332A1E19E70,1767384000,0.723,1,0
6332A1E19E70,1767387600,0.628,1,0
6332A1E19E70,1767391200,0.503,1,0
6332A1E19E70,1767394800,0.435,1,0
6332A1E19E70,1767398400,0.419,1,0
6332A1E19E70,1767402000,0.464,1,0
6332A1E19E70,1767405600,0.415,1,0
6332A1E19E70,1767409200,0.473,1,0
6332A1E19E70,1767412800,0.569,1,0
6332A1E19E70,1767416400,0.603,1,0
6332A1E19E70,1767420000,0.665,1,0
6332A1E19E70,1767423600,0.770,1,0
6332A1E19E70,1767427200,0.916,1,0
6332A1E19E70,1767430800,0.952,1,0
6332A1E19E70,1767434400,1.073,1,0
6332A1E19E70,1767438000,1.136,1,0
6332A1E19E70,1767441600,1.112,1,0
6332A1E19E70,1767445200,1.184,1,0
6332A1E19E70,1767448800,1.150,1,0
6332A1E19E70,1767452400,1.084,1,0
6332A1E19E70,1767456000,1.026,1,0
6332A1E19E70,1767459600,0.951,1,0
6332A1E19E70,1767463200,0.894,1,0
6332A1E19E70,1767466800,0.735,1,0
6332A1E19E70,1767470400,0.665,1,0
6332A1E19E70,1767474000,0.636,1,0
6332A1E19E70,1767477600,0.513,1,0
6332A1E19E70,1767481200,,1,2
6332A1E19E70,1767484800,0.449,1,0
6332A1E19E70,1767488400,0.407,1,0
6332A1E19E70,1767492000,,1,2
6332A1E19E70,1767495600,0.427,1,0
6332A1E19E70,1767499200,0.564,1,0
